Year,College,Branch,Category,Rank
2021,MSRUAS,CSE,SC,49652
2021,MSRUAS,CSE,SC,49642
2021,MSRUAS,CSE,SC,49632
2021,MSRUAS,CSE,SC,49622
2021,MSRUAS,CSE,SC,49612
2021,MSRUAS,CSE,SC,49602
2021,MSRUAS,CSE,SC,49592
2021,MSRUAS,CSE,SC,49582
2021,MSRUAS,CSE,SC,49572
2021,MSRUAS,CSE,SC,49562
2021,MSRUAS,CSE,SC,49552
2021,MSRUAS,CSE,SC,49542
2021,MSRUAS,CSE,SC,49532
2022,MSRUAS,CSE,SC,45266
2022,MSRUAS,CSE,SC,45256
2022,MSRUAS,CSE,SC,45246
2022,MSRUAS,CSE,SC,45236
2022,MSRUAS,CSE,SC,45226
2022,MSRUAS,CSE,SC,45216
2022,MSRUAS,CSE,SC,45206
2022,MSRUAS,CSE,SC,45196
2022,MSRUAS,CSE,SC,45186
2022,MSRUAS,CSE,SC,45176
2022,MSRUAS,CSE,SC,45166
2022,MSRUAS,CSE,SC,45156
2022,MSRUAS,CSE,SC,45146
2022,MSRUAS,CSE,SC,45136
2022,MSRUAS,CSE,SC,45126
2022,MSRUAS,CSE,SC,45116
2022,MSRUAS,CSE,SC,45106
2022,MSRUAS,CSE,SC,45096
2022,MSRUAS,CSE,SC,45086
2022,MSRUAS,CSE,SC,45076
2022,MSRUAS,CSE,SC,45066
2022,MSRUAS,CSE,SC,45056
2022,MSRUAS,CSE,SC,45046
2022,MSRUAS,CSE,SC,45036
2022,MSRUAS,CSE,SC,45026
2022,MSRUAS,CSE,SC,45016
2022,MSRUAS,CSE,SC,45006
2022,MSRUAS,CSE,SC,44996
2022,MSRUAS,CSE,SC,44986
2022,MSRUAS,CSE,SC,44976
2022,MSRUAS,CSE,SC,44966
2022,MSRUAS,CSE,SC,44956
2022,MSRUAS,CSE,SC,44946
2022,MSRUAS,CSE,SC,44936
2022,MSRUAS,CSE,SC,44926
2021,DSAT KANAKAPUR,CSE,SC,51489
2021,DSAT KANAKAPUR,CSE,SC,51479
2021,DSAT KANAKAPUR,CSE,SC,51469
2021,DSAT KANAKAPUR,CSE,SC,51459
2021,DSAT KANAKAPUR,CSE,SC,51449
2021,DSAT KANAKAPUR,CSE,SC,51439
2021,DSAT KANAKAPUR,CSE,SC,51429
2021,DSAT KANAKAPUR,CSE,SC,51419
2021,DSAT KANAKAPUR,CSE,SC,51409
2021,DSAT KANAKAPUR,CSE,SC,51399
2021,DSAT KANAKAPUR,CSE,SC,51389
2021,DSAT KANAKAPUR,CSE,SC,51379
2021,DSAT KANAKAPUR,CSE,SC,51369
2021,DSAT KANAKAPUR,CSE,SC,51359
2021,DSAT KANAKAPUR,CSE,SC,51349
2021,DSAT KANAKAPUR,CSE,SC,51339
2021,DSAT KANAKAPUR,CSE,SC,51329
2021,DSAT KANAKAPUR,CSE,SC,51319
2021,DSAT KANAKAPUR,CSE,SC,51309
2021,DSAT KANAKAPUR,CSE,SC,51299
2021,DSAT KANAKAPUR,CSE,SC,51289
2021,DSAT KANAKAPUR,CSE,SC,51279
2021,DSAT KANAKAPUR,CSE,SC,51269
2021,DSAT KANAKAPUR,CSE,SC,51259
2021,DSAT KANAKAPUR,CSE,SC,51249
2021,DSAT KANAKAPUR,CSE,SC,51239
2021,DSAT KANAKAPUR,CSE,SC,51229
2021,DSAT KANAKAPUR,CSE,SC,51219
2021,DSAT KANAKAPUR,CSE,SC,51209
2021,DSAT KANAKAPUR,CSE,SC,51199
2021,DSAT KANAKAPUR,CSE,SC,51189
2021,DSAT KANAKAPUR,CSE,SC,51179
2021,DSAT KANAKAPUR,CSE,SC,51169
2021,DSAT KANAKAPUR,CSE,SC,51159
2021,DSAT KANAKAPUR,CSE,SC,51149
2022,DSAT KANAKAPUR,CSE,SC,45613
2022,DSAT KANAKAPUR,CSE,SC,45603
2022,DSAT KANAKAPUR,CSE,SC,45593
2022,DSAT KANAKAPUR,CSE,SC,45583
2022,DSAT KANAKAPUR,CSE,SC,45573
2022,DSAT KANAKAPUR,CSE,SC,45563
2022,DSAT KANAKAPUR,CSE,SC,45553
2022,DSAT KANAKAPUR,CSE,SC,45543
2022,DSAT KANAKAPUR,CSE,SC,45533
2022,DSAT KANAKAPUR,CSE,SC,45523
2022,DSAT KANAKAPUR,CSE,SC,45513
2022,DSAT KANAKAPUR,CSE,SC,45503
2022,DSAT KANAKAPUR,CSE,SC,45493
2022,DSAT KANAKAPUR,CSE,SC,45483
2022,DSAT KANAKAPUR,CSE,SC,45473
2022,DSAT KANAKAPUR,CSE,SC,45463
2022,DSAT KANAKAPUR,CSE,SC,45453
2022,DSAT KANAKAPUR,CSE,SC,45443
2022,DSAT KANAKAPUR,CSE,SC,45433
2022,DSAT KANAKAPUR,CSE,SC,45423
2022,DSAT KANAKAPUR,CSE,SC,45413
2022,DSAT KANAKAPUR,CSE,SC,45403
2022,DSAT KANAKAPUR,CSE,SC,45393
2022,DSAT KANAKAPUR,CSE,SC,45383
2022,DSAT KANAKAPUR,CSE,SC,45373
2022,DSAT KANAKAPUR,CSE,SC,45363
2022,DSAT KANAKAPUR,CSE,SC,45353
2022,DSAT KANAKAPUR,CSE,SC,45343
2022,DSAT KANAKAPUR,CSE,SC,45333
2022,DSAT KANAKAPUR,CSE,SC,45323
2022,DSAT KANAKAPUR,CSE,SC,45313
2022,DSAT KANAKAPUR,CSE,SC,45303
2022,DSAT KANAKAPUR,CSE,SC,45293
2022,DSAT KANAKAPUR,CSE,SC,45283
2022,DSAT KANAKAPUR,CSE,SC,45273
2021,RVIT,CSE,SC,41203
2021,RVIT,CSE,SC,41193
2021,RVIT,CSE,SC,41183
2021,RVIT,CSE,SC,41173
2021,RVIT,CSE,SC,41163
2021,RVIT,CSE,SC,41153
2021,RVIT,CSE,SC,41143
2021,RVIT,CSE,SC,41133
2021,RVIT,CSE,SC,41123
2021,RVIT,CSE,SC,41113
2021,RVIT,CSE,SC,41103
2021,RVIT,CSE,SC,41093
2021,RVIT,CSE,SC,41083
2021,RVIT,CSE,SC,41073
2021,RVIT,CSE,SC,41063
2021,RVIT,CSE,SC,41053
2021,RVIT,CSE,SC,41043
2021,RVIT,CSE,SC,41033
2021,RVIT,CSE,SC,41023
2021,RVIT,CSE,SC,41013
2021,RVIT,CSE,SC,41003
2021,RVIT,CSE,SC,40993
2021,RVIT,CSE,SC,40983
2021,RVIT,CSE,SC,40973
2021,RVIT,CSE,SC,40963
2021,RVIT,CSE,SC,40953
2021,RVIT,CSE,SC,40943
2021,RVIT,CSE,SC,40933
2021,RVIT,CSE,SC,40923
2021,RVIT,CSE,SC,40913
2021,RVIT,CSE,SC,40903
2021,RVIT,CSE,SC,40893
2021,RVIT,CSE,SC,40883
2021,RVIT,CSE,SC,40873
2021,RVIT,CSE,SC,40863
2022,RVIT,CSE,SC,45705
2022,RVIT,CSE,SC,45695
2022,RVIT,CSE,SC,45685
2022,RVIT,CSE,SC,45675
2022,RVIT,CSE,SC,45665
2022,RVIT,CSE,SC,45655
2022,RVIT,CSE,SC,45645
2022,RVIT,CSE,SC,45635
2022,RVIT,CSE,SC,45625
2022,RVIT,CSE,SC,45615
2022,RVIT,CSE,SC,45605
2022,RVIT,CSE,SC,45595
2022,RVIT,CSE,SC,45585
2022,RVIT,CSE,SC,45575
2022,RVIT,CSE,SC,45565
2022,RVIT,CSE,SC,45555
2022,RVIT,CSE,SC,45545
2022,RVIT,CSE,SC,45535
2022,RVIT,CSE,SC,45525
2022,RVIT,CSE,SC,45515
2022,RVIT,CSE,SC,45505
2022,RVIT,CSE,SC,45495
2022,RVIT,CSE,SC,45485
2022,RVIT,CSE,SC,45475
2022,RVIT,CSE,SC,45465
2022,RVIT,CSE,SC,45455
2022,RVIT,CSE,SC,45445
2022,RVIT,CSE,SC,45435
2022,RVIT,CSE,SC,45425
2022,RVIT,CSE,SC,45415
2022,RVIT,CSE,SC,45405
2022,RVIT,CSE,SC,45395
2022,RVIT,CSE,SC,45385
2022,RVIT,CSE,SC,45375
2022,RVIT,CSE,SC,45365
2021,AIT,CSE,SC,47354
2021,AIT,CSE,SC,47344
2021,AIT,CSE,SC,47334
2021,AIT,CSE,SC,47324
2021,AIT,CSE,SC,47314
2021,AIT,CSE,SC,47304
2021,AIT,CSE,SC,47294
2021,AIT,CSE,SC,47284
2021,AIT,CSE,SC,47274
2021,AIT,CSE,SC,47264
2021,AIT,CSE,SC,47254
2021,AIT,CSE,SC,47244
2021,AIT,CSE,SC,47234
2021,AIT,CSE,SC,47224
2021,AIT,CSE,SC,47214
2021,AIT,CSE,SC,47204
2021,AIT,CSE,SC,47194
2021,AIT,CSE,SC,47184
2021,AIT,CSE,SC,47174
2021,AIT,CSE,SC,47164
2021,AIT,CSE,SC,47154
2021,AIT,CSE,SC,47144
2021,AIT,CSE,SC,47134
2021,AIT,CSE,SC,47124
2021,AIT,CSE,SC,47114
2021,AIT,CSE,SC,47104
2021,AIT,CSE,SC,47094
2021,AIT,CSE,SC,47084
2021,AIT,CSE,SC,47074
2021,AIT,CSE,SC,47064
2021,AIT,CSE,SC,47054
2021,AIT,CSE,SC,47044
2021,AIT,CSE,SC,47034
2021,AIT,CSE,SC,47024
2021,AIT,CSE,SC,47014
2022,AIT,CSE,SC,48567
2022,AIT,CSE,SC,48557
2022,AIT,CSE,SC,48547
2022,AIT,CSE,SC,48537
2022,AIT,CSE,SC,48527
2022,AIT,CSE,SC,48517
2022,AIT,CSE,SC,48507
2022,AIT,CSE,SC,48497
2022,AIT,CSE,SC,48487
2022,AIT,CSE,SC,48477
2022,AIT,CSE,SC,48467
2022,AIT,CSE,SC,48457
2022,AIT,CSE,SC,48447
2022,AIT,CSE,SC,48437
2022,AIT,CSE,SC,48427
2022,AIT,CSE,SC,48417
2022,AIT,CSE,SC,48407
2022,AIT,CSE,SC,48397
2022,AIT,CSE,SC,48387
2022,AIT,CSE,SC,48377
2022,AIT,CSE,SC,48367
2022,AIT,CSE,SC,48357
2022,AIT,CSE,SC,48347
2022,AIT,CSE,SC,48337
2022,AIT,CSE,SC,48327
2022,AIT,CSE,SC,48317
2022,AIT,CSE,SC,48307
2022,AIT,CSE,SC,48297
2022,AIT,CSE,SC,48287
2022,AIT,CSE,SC,48277
2022,AIT,CSE,SC,48267
2022,AIT,CSE,SC,48257
2022,AIT,CSE,SC,48247
2022,AIT,CSE,SC,48237
2022,AIT,CSE,SC,48227
2021,RNSIT,CSE,SC,34735
2021,RNSIT,CSE,SC,34725
2021,RNSIT,CSE,SC,34715
2021,RNSIT,CSE,SC,34705
2021,RNSIT,CSE,SC,34695
2021,RNSIT,CSE,SC,34685
2021,RNSIT,CSE,SC,34675
2021,RNSIT,CSE,SC,34665
2021,RNSIT,CSE,SC,34655
2021,RNSIT,CSE,SC,34645
2021,RNSIT,CSE,SC,34635
2021,RNSIT,CSE,SC,34625
2021,RNSIT,CSE,SC,34615
2021,RNSIT,CSE,SC,34605
2021,RNSIT,CSE,SC,34595
2021,RNSIT,CSE,SC,34585
2021,RNSIT,CSE,SC,34575
2021,RNSIT,CSE,SC,34565
2021,RNSIT,CSE,SC,34555
2021,RNSIT,CSE,SC,34545
2021,RNSIT,CSE,SC,34535
2021,RNSIT,CSE,SC,34525
2021,RNSIT,CSE,SC,34515
2021,RNSIT,CSE,SC,34505
2021,RNSIT,CSE,SC,34495
2021,RNSIT,CSE,SC,34485
2021,RNSIT,CSE,SC,34475
2021,RNSIT,CSE,SC,34465
2021,RNSIT,CSE,SC,34455
2021,RNSIT,CSE,SC,34445
2021,RNSIT,CSE,SC,34435
2021,RNSIT,CSE,SC,34425
2021,RNSIT,CSE,SC,34415
2021,RNSIT,CSE,SC,34405
2021,RNSIT,CSE,SC,34395
2022,RNSIT,CSE,SC,38777
2022,RNSIT,CSE,SC,38767
2022,RNSIT,CSE,SC,38757
2022,RNSIT,CSE,SC,38747
2022,RNSIT,CSE,SC,38737
2022,RNSIT,CSE,SC,38727
2022,RNSIT,CSE,SC,38717
2022,RNSIT,CSE,SC,38707
2022,RNSIT,CSE,SC,38697
2022,RNSIT,CSE,SC,38687
2022,RNSIT,CSE,SC,38677
2022,RNSIT,CSE,SC,38667
2022,RNSIT,CSE,SC,38657
2022,RNSIT,CSE,SC,38647
2022,RNSIT,CSE,SC,38637
2022,RNSIT,CSE,SC,38627
2022,RNSIT,CSE,SC,38617
2022,RNSIT,CSE,SC,38607
2022,RNSIT,CSE,SC,38597
2022,RNSIT,CSE,SC,38587
2022,RNSIT,CSE,SC,38577
2022,RNSIT,CSE,SC,38567
2022,RNSIT,CSE,SC,38557
2022,RNSIT,CSE,SC,38547
2022,RNSIT,CSE,SC,38537
2022,RNSIT,CSE,SC,38527
2022,RNSIT,CSE,SC,38517
2022,RNSIT,CSE,SC,38507
2022,RNSIT,CSE,SC,38497
2022,RNSIT,CSE,SC,38487
2022,RNSIT,CSE,SC,38477
2022,RNSIT,CSE,SC,38467
2022,RNSIT,CSE,SC,38457
2022,RNSIT,CSE,SC,38447
2022,RNSIT,CSE,SC,38437
2021,REVA,CSE,SC,41524
2021,REVA,CSE,SC,41514
2021,REVA,CSE,SC,41504
2021,REVA,CSE,SC,41494
2021,REVA,CSE,SC,41484
2021,REVA,CSE,SC,41474
2021,REVA,CSE,SC,41464
2021,REVA,CSE,SC,41454
2021,REVA,CSE,SC,41444
2021,REVA,CSE,SC,41434
2021,REVA,CSE,SC,41424
2021,REVA,CSE,SC,41414
2021,REVA,CSE,SC,41404
2021,REVA,CSE,SC,41394
2021,REVA,CSE,SC,41384
2021,REVA,CSE,SC,41374
2021,REVA,CSE,SC,41364
2021,REVA,CSE,SC,41354
2021,REVA,CSE,SC,41344
2021,REVA,CSE,SC,41334
2021,REVA,CSE,SC,41324
2021,REVA,CSE,SC,41314
2021,REVA,CSE,SC,41304
2021,REVA,CSE,SC,41294
2021,REVA,CSE,SC,41284
2021,REVA,CSE,SC,41274
2021,REVA,CSE,SC,41264
2021,REVA,CSE,SC,41254
2021,REVA,CSE,SC,41244
2021,REVA,CSE,SC,41234
2021,REVA,CSE,SC,41224
2021,REVA,CSE,SC,41214
2021,REVA,CSE,SC,41204
2021,REVA,CSE,SC,41194
2021,REVA,CSE,SC,41184
2022,REVA,CSE,SC,39773
2022,REVA,CSE,SC,39763
2022,REVA,CSE,SC,39753
2022,REVA,CSE,SC,39743
2022,REVA,CSE,SC,39733
2022,REVA,CSE,SC,39723
2022,REVA,CSE,SC,39713
2022,REVA,CSE,SC,39703
2022,REVA,CSE,SC,39693
2022,REVA,CSE,SC,39683
2022,REVA,CSE,SC,39673
2022,REVA,CSE,SC,39663
2022,REVA,CSE,SC,39653
2022,REVA,CSE,SC,39643
2022,REVA,CSE,SC,39633
2022,REVA,CSE,SC,39623
2022,REVA,CSE,SC,39613
2022,REVA,CSE,SC,39603
2022,REVA,CSE,SC,39593
2022,REVA,CSE,SC,39583
2022,REVA,CSE,SC,39573
2022,REVA,CSE,SC,39563
2022,REVA,CSE,SC,39553
2022,REVA,CSE,SC,39543
2022,REVA,CSE,SC,39533
2022,REVA,CSE,SC,39523
2022,REVA,CSE,SC,39513
2022,REVA,CSE,SC,39503
2022,REVA,CSE,SC,39493
2022,REVA,CSE,SC,39483
2022,REVA,CSE,SC,39473
2022,REVA,CSE,SC,39463
2022,REVA,CSE,SC,39453
2022,REVA,CSE,SC,39443
2022,REVA,CSE,SC,39433
2022,REVA,CSE,SC,39423
2021,OXFORD,CSE,SC,46815
2021,OXFORD,CSE,SC,46805
2021,OXFORD,CSE,SC,46795
2021,OXFORD,CSE,SC,46785
2021,OXFORD,CSE,SC,46775
2021,OXFORD,CSE,SC,46765
2021,OXFORD,CSE,SC,46755
2021,OXFORD,CSE,SC,46745
2021,OXFORD,CSE,SC,46735
2021,OXFORD,CSE,SC,46725
2021,OXFORD,CSE,SC,46715
2021,OXFORD,CSE,SC,46705
2021,OXFORD,CSE,SC,46695
2021,OXFORD,CSE,SC,46685
2021,OXFORD,CSE,SC,46675
2021,OXFORD,CSE,SC,46665
2021,OXFORD,CSE,SC,46655
2021,OXFORD,CSE,SC,46645
2021,OXFORD,CSE,SC,46635
2021,OXFORD,CSE,SC,46625
2021,OXFORD,CSE,SC,46615
2021,OXFORD,CSE,SC,46605
2021,OXFORD,CSE,SC,46595
2021,OXFORD,CSE,SC,46585
2021,OXFORD,CSE,SC,46575
2021,OXFORD,CSE,SC,46565
2021,OXFORD,CSE,SC,46555
2021,OXFORD,CSE,SC,46545
2021,OXFORD,CSE,SC,46535
2021,OXFORD,CSE,SC,46525
2021,OXFORD,CSE,SC,46515
2021,OXFORD,CSE,SC,46505
2021,OXFORD,CSE,SC,46495
2021,OXFORD,CSE,SC,46485
2021,OXFORD,CSE,SC,46475
2021,OXFORD,CSE,SC,46465
2022,OXFORD,CSE,SC,62731
2022,OXFORD,CSE,SC,62721
2022,OXFORD,CSE,SC,62711
2022,OXFORD,CSE,SC,62701
2022,OXFORD,CSE,SC,62691
2022,OXFORD,CSE,SC,62681
2022,OXFORD,CSE,SC,62671
2022,OXFORD,CSE,SC,62661
2022,OXFORD,CSE,SC,62651
2022,OXFORD,CSE,SC,62641
2022,OXFORD,CSE,SC,62631
2022,OXFORD,CSE,SC,62621
2022,OXFORD,CSE,SC,62611
2022,OXFORD,CSE,SC,62601
2022,OXFORD,CSE,SC,62591
2022,OXFORD,CSE,SC,62581
2022,OXFORD,CSE,SC,62571
2022,OXFORD,CSE,SC,62561
2022,OXFORD,CSE,SC,62551
2022,OXFORD,CSE,SC,62541
2022,OXFORD,CSE,SC,62531
2022,OXFORD,CSE,SC,62521
2022,OXFORD,CSE,SC,62511
2022,OXFORD,CSE,SC,62501
2022,OXFORD,CSE,SC,62491
2022,OXFORD,CSE,SC,62481
2022,OXFORD,CSE,SC,62471
2022,OXFORD,CSE,SC,62461
2022,OXFORD,CSE,SC,62451
2022,OXFORD,CSE,SC,62441
2022,OXFORD,CSE,SC,62431
2022,OXFORD,CSE,SC,62421
2022,OXFORD,CSE,SC,62411
2022,OXFORD,CSE,SC,62401
2022,OXFORD,CSE,SC,62391
2022,OXFORD,CSE,SC,62381
2021,DSU HOSUR,CSE,SC,64240
2021,DSU HOSUR,CSE,SC,64230
2021,DSU HOSUR,CSE,SC,64220
2021,DSU HOSUR,CSE,SC,64210
2021,DSU HOSUR,CSE,SC,64200
2021,DSU HOSUR,CSE,SC,64190
2021,DSU HOSUR,CSE,SC,64180
2021,DSU HOSUR,CSE,SC,64170
2021,DSU HOSUR,CSE,SC,64160
2021,DSU HOSUR,CSE,SC,64150
2021,DSU HOSUR,CSE,SC,64140
2021,DSU HOSUR,CSE,SC,64130
2021,DSU HOSUR,CSE,SC,64120
2021,DSU HOSUR,CSE,SC,64110
2021,DSU HOSUR,CSE,SC,64100
2021,DSU HOSUR,CSE,SC,64090
2021,DSU HOSUR,CSE,SC,64080
2021,DSU HOSUR,CSE,SC,64070
2021,DSU HOSUR,CSE,SC,64060
2021,DSU HOSUR,CSE,SC,64050
2021,DSU HOSUR,CSE,SC,64040
2021,DSU HOSUR,CSE,SC,64030
2021,DSU HOSUR,CSE,SC,64020
2021,DSU HOSUR,CSE,SC,64010
2021,DSU HOSUR,CSE,SC,64000
2021,DSU HOSUR,CSE,SC,63990
2021,DSU HOSUR,CSE,SC,63980
2021,DSU HOSUR,CSE,SC,63970
2021,DSU HOSUR,CSE,SC,63960
2021,DSU HOSUR,CSE,SC,63950
2021,DSU HOSUR,CSE,SC,63940
2021,DSU HOSUR,CSE,SC,63930
2021,DSU HOSUR,CSE,SC,63920
2021,DSU HOSUR,CSE,SC,63910
2021,DSU HOSUR,CSE,SC,63900
2021,DSU HOSUR,CSE,SC,63890
2022,DSU HOSUR,CSE,SC,69012
2022,DSU HOSUR,CSE,SC,69002
2022,DSU HOSUR,CSE,SC,68992
2022,DSU HOSUR,CSE,SC,68982
2022,DSU HOSUR,CSE,SC,68972
2022,DSU HOSUR,CSE,SC,68962
2022,DSU HOSUR,CSE,SC,68952
2022,DSU HOSUR,CSE,SC,68942
2022,DSU HOSUR,CSE,SC,68932
2022,DSU HOSUR,CSE,SC,68922
2022,DSU HOSUR,CSE,SC,68912
2022,DSU HOSUR,CSE,SC,68902
2022,DSU HOSUR,CSE,SC,68892
2022,DSU HOSUR,CSE,SC,68882
2022,DSU HOSUR,CSE,SC,68872
2022,DSU HOSUR,CSE,SC,68862
2022,DSU HOSUR,CSE,SC,68852
2022,DSU HOSUR,CSE,SC,68842
2022,DSU HOSUR,CSE,SC,68832
2022,DSU HOSUR,CSE,SC,68822
2022,DSU HOSUR,CSE,SC,68812
2022,DSU HOSUR,CSE,SC,68802
2022,DSU HOSUR,CSE,SC,68792
2022,DSU HOSUR,CSE,SC,68782
2022,DSU HOSUR,CSE,SC,68772
2022,DSU HOSUR,CSE,SC,68762
2022,DSU HOSUR,CSE,SC,68752
2022,DSU HOSUR,CSE,SC,68742
2022,DSU HOSUR,CSE,SC,68732
2022,DSU HOSUR,CSE,SC,68722
2022,DSU HOSUR,CSE,SC,68712
2022,DSU HOSUR,CSE,SC,68702
2022,DSU HOSUR,CSE,SC,68692
2022,DSU HOSUR,CSE,SC,68682
2022,DSU HOSUR,CSE,SC,68672
2022,DSU HOSUR,CSE,SC,68662
2022,DSU HOSUR,CSE,SC,68652
2021,MCE,CSE,SC,51531
2021,MCE,CSE,SC,51521
2021,MCE,CSE,SC,51511
2021,MCE,CSE,SC,51501
2021,MCE,CSE,SC,51491
2021,MCE,CSE,SC,51481
2021,MCE,CSE,SC,51471
2021,MCE,CSE,SC,51461
2021,MCE,CSE,SC,51451
2021,MCE,CSE,SC,51441
2021,MCE,CSE,SC,51431
2021,MCE,CSE,SC,51421
2021,MCE,CSE,SC,51411
2021,MCE,CSE,SC,51401
2021,MCE,CSE,SC,51391
2021,MCE,CSE,SC,51381
2021,MCE,CSE,SC,51371
2021,MCE,CSE,SC,51361
2021,MCE,CSE,SC,51351
2021,MCE,CSE,SC,51341
2021,MCE,CSE,SC,51331
2021,MCE,CSE,SC,51321
2021,MCE,CSE,SC,51311
2021,MCE,CSE,SC,51301
2021,MCE,CSE,SC,51291
2021,MCE,CSE,SC,51281
2021,MCE,CSE,SC,51271
2021,MCE,CSE,SC,51261
2021,MCE,CSE,SC,51251
2021,MCE,CSE,SC,51241
2021,MCE,CSE,SC,51231
2021,MCE,CSE,SC,51221
2021,MCE,CSE,SC,51211
2021,MCE,CSE,SC,51201
2021,MCE,CSE,SC,51191
2021,MCE,CSE,SC,51181
2022,MCE,CSE,SC,41923
2022,MCE,CSE,SC,41913
2022,MCE,CSE,SC,41903
2022,MCE,CSE,SC,41893
2022,MCE,CSE,SC,41883
2022,MCE,CSE,SC,41873
2022,MCE,CSE,SC,41863
2022,MCE,CSE,SC,41853
2022,MCE,CSE,SC,41843
2022,MCE,CSE,SC,41833
2022,MCE,CSE,SC,41823
2022,MCE,CSE,SC,41813
2022,MCE,CSE,SC,41803
2022,MCE,CSE,SC,41793
2022,MCE,CSE,SC,41783
2022,MCE,CSE,SC,41773
2022,MCE,CSE,SC,41763
2022,MCE,CSE,SC,41753
2022,MCE,CSE,SC,41743
2022,MCE,CSE,SC,41733
2022,MCE,CSE,SC,41723
2022,MCE,CSE,SC,41713
2022,MCE,CSE,SC,41703
2022,MCE,CSE,SC,41693
2022,MCE,CSE,SC,41683
2022,MCE,CSE,SC,41673
2022,MCE,CSE,SC,41663
2022,MCE,CSE,SC,41653
2022,MCE,CSE,SC,41643
2022,MCE,CSE,SC,41633
2022,MCE,CSE,SC,41623
2022,MCE,CSE,SC,41613
2022,MCE,CSE,SC,41603
2022,MCE,CSE,SC,41593
2022,MCE,CSE,SC,41583
2022,MCE,CSE,SC,41573
2022,MCE,CSE,SC,41563
2021,NMIT,CSE,SC,36853
2021,NMIT,CSE,SC,36843
2021,NMIT,CSE,SC,36833
2021,NMIT,CSE,SC,36823
2021,NMIT,CSE,SC,36813
2021,NMIT,CSE,SC,36803
2021,NMIT,CSE,SC,36793
2021,NMIT,CSE,SC,36783
2021,NMIT,CSE,SC,36773
2021,NMIT,CSE,SC,36763
2021,NMIT,CSE,SC,36753
2021,NMIT,CSE,SC,36743
2021,NMIT,CSE,SC,36733
2021,NMIT,CSE,SC,36723
2021,NMIT,CSE,SC,36713
2021,NMIT,CSE,SC,36703
2021,NMIT,CSE,SC,36693
2021,NMIT,CSE,SC,36683
2021,NMIT,CSE,SC,36673
2021,NMIT,CSE,SC,36663
2021,NMIT,CSE,SC,36653
2021,NMIT,CSE,SC,36643
2021,NMIT,CSE,SC,36633
2021,NMIT,CSE,SC,36623
2021,NMIT,CSE,SC,36613
2021,NMIT,CSE,SC,36603
2021,NMIT,CSE,SC,36593
2021,NMIT,CSE,SC,36583
2021,NMIT,CSE,SC,36573
2021,NMIT,CSE,SC,36563
2021,NMIT,CSE,SC,36553
2021,NMIT,CSE,SC,36543
2021,NMIT,CSE,SC,36533
2021,NMIT,CSE,SC,36523
2021,NMIT,CSE,SC,36513
2021,NMIT,CSE,SC,36503
2021,NMIT,CSE,SC,36493
2022,NMIT,CSE,SC,30347
2022,NMIT,CSE,SC,30337
2022,NMIT,CSE,SC,30327
2022,NMIT,CSE,SC,30317
2022,NMIT,CSE,SC,30307
2022,NMIT,CSE,SC,30297
2022,NMIT,CSE,SC,30287
2022,NMIT,CSE,SC,30277
2022,NMIT,CSE,SC,30267
2022,NMIT,CSE,SC,30257
2022,NMIT,CSE,SC,30247
2022,NMIT,CSE,SC,30237
2022,NMIT,CSE,SC,30227
2022,NMIT,CSE,SC,30217
2022,NMIT,CSE,SC,30207
2022,NMIT,CSE,SC,30197
2022,NMIT,CSE,SC,30187
2022,NMIT,CSE,SC,30177
2022,NMIT,CSE,SC,30167
2022,NMIT,CSE,SC,30157
2022,NMIT,CSE,SC,30147
2022,NMIT,CSE,SC,30137
2022,NMIT,CSE,SC,30127
2022,NMIT,CSE,SC,30117
2022,NMIT,CSE,SC,30107
2022,NMIT,CSE,SC,30097
2022,NMIT,CSE,SC,30087
2022,NMIT,CSE,SC,30077
2022,NMIT,CSE,SC,30067
2022,NMIT,CSE,SC,30057
2022,NMIT,CSE,SC,30047
2022,NMIT,CSE,SC,30037
2022,NMIT,CSE,SC,30027
2022,NMIT,CSE,SC,30017
2022,NMIT,CSE,SC,30007
2021,SMVIT,CSE,SC,27277
2021,SMVIT,CSE,SC,27267
2021,SMVIT,CSE,SC,27257
2021,SMVIT,CSE,SC,27247
2021,SMVIT,CSE,SC,27237
2021,SMVIT,CSE,SC,27227
2021,SMVIT,CSE,SC,27217
2021,SMVIT,CSE,SC,27207
2021,SMVIT,CSE,SC,27197
2021,SMVIT,CSE,SC,27187
2021,SMVIT,CSE,SC,27177
2021,SMVIT,CSE,SC,27167
2021,SMVIT,CSE,SC,27157
2021,SMVIT,CSE,SC,27147
2021,SMVIT,CSE,SC,27137
2021,SMVIT,CSE,SC,27127
2021,SMVIT,CSE,SC,27117
2021,SMVIT,CSE,SC,27107
2021,SMVIT,CSE,SC,27097
2021,SMVIT,CSE,SC,27087
2021,SMVIT,CSE,SC,27077
2021,SMVIT,CSE,SC,27067
2021,SMVIT,CSE,SC,27057
2021,SMVIT,CSE,SC,27047
2021,SMVIT,CSE,SC,27037
2021,SMVIT,CSE,SC,27027
2021,SMVIT,CSE,SC,27017
2021,SMVIT,CSE,SC,27007
2021,SMVIT,CSE,SC,26997
2021,SMVIT,CSE,SC,26987
2021,SMVIT,CSE,SC,26977
2021,SMVIT,CSE,SC,26967
2021,SMVIT,CSE,SC,26957
2021,SMVIT,CSE,SC,26947
2021,SMVIT,CSE,SC,26937
2022,SMVIT,CSE,SC,35806
2022,SMVIT,CSE,SC,35796
