Year,College,Branch,Category,Rank
2022,NIE,CSE,OBC,8585
2022,NIE,CSE,OBC,8575
2022,NIE,CSE,OBC,8565
2022,NIE,CSE,OBC,8555
2022,NIE,CSE,OBC,8545
2022,NIE,CSE,OBC,8535
2022,NIE,CSE,OBC,8525
2022,NIE,CSE,OBC,8515
2022,NIE,CSE,OBC,8505
2022,NIE,CSE,OBC,8495
2022,NIE,CSE,OBC,8485
2021,MSRUAS,CSE,OBC,20791
2021,MSRUAS,CSE,OBC,20781
2021,MSRUAS,CSE,OBC,20771
2021,MSRUAS,CSE,OBC,20761
2021,MSRUAS,CSE,OBC,20751
2021,MSRUAS,CSE,OBC,20741
2021,MSRUAS,CSE,OBC,20731
2021,MSRUAS,CSE,OBC,20721
2021,MSRUAS,CSE,OBC,20711
2021,MSRUAS,CSE,OBC,20701
2021,MSRUAS,CSE,OBC,20691
2021,MSRUAS,CSE,OBC,20681
2021,MSRUAS,CSE,OBC,20671
2021,MSRUAS,CSE,OBC,20661
2021,MSRUAS,CSE,OBC,20651
2021,MSRUAS,CSE,OBC,20641
2021,MSRUAS,CSE,OBC,20631
2021,MSRUAS,CSE,OBC,20621
2021,MSRUAS,CSE,OBC,20611
2021,MSRUAS,CSE,OBC,20601
2021,MSRUAS,CSE,OBC,20591
2021,MSRUAS,CSE,OBC,20581
2021,MSRUAS,CSE,OBC,20571
2021,MSRUAS,CSE,OBC,20561
2021,MSRUAS,CSE,OBC,20551
2021,MSRUAS,CSE,OBC,20541
2021,MSRUAS,CSE,OBC,20531
2021,MSRUAS,CSE,OBC,20521
2021,MSRUAS,CSE,OBC,20511
2021,MSRUAS,CSE,OBC,20501
2021,MSRUAS,CSE,OBC,20491
2021,MSRUAS,CSE,OBC,20481
2021,MSRUAS,CSE,OBC,20471
2021,MSRUAS,CSE,OBC,20461
2021,MSRUAS,CSE,OBC,20451
2022,MSRUAS,CSE,OBC,23509
2022,MSRUAS,CSE,OBC,23499
2022,MSRUAS,CSE,OBC,23489
2022,MSRUAS,CSE,OBC,23479
2022,MSRUAS,CSE,OBC,23469
2022,MSRUAS,CSE,OBC,23459
2022,MSRUAS,CSE,OBC,23449
2022,MSRUAS,CSE,OBC,23439
2022,MSRUAS,CSE,OBC,23429
2022,MSRUAS,CSE,OBC,23419
2022,MSRUAS,CSE,OBC,23409
2022,MSRUAS,CSE,OBC,23399
2022,MSRUAS,CSE,OBC,23389
2022,MSRUAS,CSE,OBC,23379
2022,MSRUAS,CSE,OBC,23369
2022,MSRUAS,CSE,OBC,23359
2022,MSRUAS,CSE,OBC,23349
2022,MSRUAS,CSE,OBC,23339
2022,MSRUAS,CSE,OBC,23329
2022,MSRUAS,CSE,OBC,23319
2022,MSRUAS,CSE,OBC,23309
2022,MSRUAS,CSE,OBC,23299
2022,MSRUAS,CSE,OBC,23289
2022,MSRUAS,CSE,OBC,23279
2022,MSRUAS,CSE,OBC,23269
2022,MSRUAS,CSE,OBC,23259
2022,MSRUAS,CSE,OBC,23249
2022,MSRUAS,CSE,OBC,23239
2022,MSRUAS,CSE,OBC,23229
2022,MSRUAS,CSE,OBC,23219
2022,MSRUAS,CSE,OBC,23209
2022,MSRUAS,CSE,OBC,23199
2022,MSRUAS,CSE,OBC,23189
2022,MSRUAS,CSE,OBC,23179
2022,MSRUAS,CSE,OBC,23169
2021,DSAT KANAKAPUR,CSE,OBC,23993
2021,DSAT KANAKAPUR,CSE,OBC,23983
2021,DSAT KANAKAPUR,CSE,OBC,23973
2021,DSAT KANAKAPUR,CSE,OBC,23963
2021,DSAT KANAKAPUR,CSE,OBC,23953
2021,DSAT KANAKAPUR,CSE,OBC,23943
2021,DSAT KANAKAPUR,CSE,OBC,23933
2021,DSAT KANAKAPUR,CSE,OBC,23923
2021,DSAT KANAKAPUR,CSE,OBC,23913
2021,DSAT KANAKAPUR,CSE,OBC,23903
2021,DSAT KANAKAPUR,CSE,OBC,23893
2021,DSAT KANAKAPUR,CSE,OBC,23883
2021,DSAT KANAKAPUR,CSE,OBC,23873
2021,DSAT KANAKAPUR,CSE,OBC,23863
2021,DSAT KANAKAPUR,CSE,OBC,23853
2021,DSAT KANAKAPUR,CSE,OBC,23843
2021,DSAT KANAKAPUR,CSE,OBC,23833
2021,DSAT KANAKAPUR,CSE,OBC,23823
2021,DSAT KANAKAPUR,CSE,OBC,23813
2021,DSAT KANAKAPUR,CSE,OBC,23803
2021,DSAT KANAKAPUR,CSE,OBC,23793
2021,DSAT KANAKAPUR,CSE,OBC,23783
2021,DSAT KANAKAPUR,CSE,OBC,23773
2021,DSAT KANAKAPUR,CSE,OBC,23763
2021,DSAT KANAKAPUR,CSE,OBC,23753
2021,DSAT KANAKAPUR,CSE,OBC,23743
2021,DSAT KANAKAPUR,CSE,OBC,23733
2021,DSAT KANAKAPUR,CSE,OBC,23723
2021,DSAT KANAKAPUR,CSE,OBC,23713
2021,DSAT KANAKAPUR,CSE,OBC,23703
2021,DSAT KANAKAPUR,CSE,OBC,23693
2021,DSAT KANAKAPUR,CSE,OBC,23683
2021,DSAT KANAKAPUR,CSE,OBC,23673
2021,DSAT KANAKAPUR,CSE,OBC,23663
2021,DSAT KANAKAPUR,CSE,OBC,23653
2022,DSAT KANAKAPUR,CSE,OBC,25795
2022,DSAT KANAKAPUR,CSE,OBC,25785
2022,DSAT KANAKAPUR,CSE,OBC,25775
2022,DSAT KANAKAPUR,CSE,OBC,25765
2022,DSAT KANAKAPUR,CSE,OBC,25755
2022,DSAT KANAKAPUR,CSE,OBC,25745
2022,DSAT KANAKAPUR,CSE,OBC,25735
2022,DSAT KANAKAPUR,CSE,OBC,25725
2022,DSAT KANAKAPUR,CSE,OBC,25715
2022,DSAT KANAKAPUR,CSE,OBC,25705
2022,DSAT KANAKAPUR,CSE,OBC,25695
2022,DSAT KANAKAPUR,CSE,OBC,25685
2022,DSAT KANAKAPUR,CSE,OBC,25675
2022,DSAT KANAKAPUR,CSE,OBC,25665
2022,DSAT KANAKAPUR,CSE,OBC,25655
2022,DSAT KANAKAPUR,CSE,OBC,25645
2022,DSAT KANAKAPUR,CSE,OBC,25635
2022,DSAT KANAKAPUR,CSE,OBC,25625
2022,DSAT KANAKAPUR,CSE,OBC,25615
2022,DSAT KANAKAPUR,CSE,OBC,25605
2022,DSAT KANAKAPUR,CSE,OBC,25595
2022,DSAT KANAKAPUR,CSE,OBC,25585
2022,DSAT KANAKAPUR,CSE,OBC,25575
2022,DSAT KANAKAPUR,CSE,OBC,25565
2022,DSAT KANAKAPUR,CSE,OBC,25555
2022,DSAT KANAKAPUR,CSE,OBC,25545
2022,DSAT KANAKAPUR,CSE,OBC,25535
2022,DSAT KANAKAPUR,CSE,OBC,25525
2022,DSAT KANAKAPUR,CSE,OBC,25515
2022,DSAT KANAKAPUR,CSE,OBC,25505
2022,DSAT KANAKAPUR,CSE,OBC,25495
2022,DSAT KANAKAPUR,CSE,OBC,25485
2022,DSAT KANAKAPUR,CSE,OBC,25475
2022,DSAT KANAKAPUR,CSE,OBC,25465
2022,DSAT KANAKAPUR,CSE,OBC,25455
2021,RVIT,CSE,OBC,16655
2021,RVIT,CSE,OBC,16645
2021,RVIT,CSE,OBC,16635
2021,RVIT,CSE,OBC,16625
2021,RVIT,CSE,OBC,16615
2021,RVIT,CSE,OBC,16605
2021,RVIT,CSE,OBC,16595
2021,RVIT,CSE,OBC,16585
2021,RVIT,CSE,OBC,16575
2021,RVIT,CSE,OBC,16565
2021,RVIT,CSE,OBC,16555
2021,RVIT,CSE,OBC,16545
2021,RVIT,CSE,OBC,16535
2021,RVIT,CSE,OBC,16525
2021,RVIT,CSE,OBC,16515
2021,RVIT,CSE,OBC,16505
2021,RVIT,CSE,OBC,16495
2021,RVIT,CSE,OBC,16485
2021,RVIT,CSE,OBC,16475
2021,RVIT,CSE,OBC,16465
2021,RVIT,CSE,OBC,16455
2021,RVIT,CSE,OBC,16445
2021,RVIT,CSE,OBC,16435
2021,RVIT,CSE,OBC,16425
2021,RVIT,CSE,OBC,16415
2021,RVIT,CSE,OBC,16405
2021,RVIT,CSE,OBC,16395
2021,RVIT,CSE,OBC,16385
2021,RVIT,CSE,OBC,16375
2021,RVIT,CSE,OBC,16365
2021,RVIT,CSE,OBC,16355
2021,RVIT,CSE,OBC,16345
2021,RVIT,CSE,OBC,16335
2021,RVIT,CSE,OBC,16325
2021,RVIT,CSE,OBC,16315
2022,RVIT,CSE,OBC,14695
2022,RVIT,CSE,OBC,14685
2022,RVIT,CSE,OBC,14675
2022,RVIT,CSE,OBC,14665
2022,RVIT,CSE,OBC,14655
2022,RVIT,CSE,OBC,14645
2022,RVIT,CSE,OBC,14635
2022,RVIT,CSE,OBC,14625
2022,RVIT,CSE,OBC,14615
2022,RVIT,CSE,OBC,14605
2022,RVIT,CSE,OBC,14595
2022,RVIT,CSE,OBC,14585
2022,RVIT,CSE,OBC,14575
2022,RVIT,CSE,OBC,14565
2022,RVIT,CSE,OBC,14555
2022,RVIT,CSE,OBC,14545
2022,RVIT,CSE,OBC,14535
2022,RVIT,CSE,OBC,14525
2022,RVIT,CSE,OBC,14515
2022,RVIT,CSE,OBC,14505
2022,RVIT,CSE,OBC,14495
2022,RVIT,CSE,OBC,14485
2022,RVIT,CSE,OBC,14475
2022,RVIT,CSE,OBC,14465
2022,RVIT,CSE,OBC,14455
2022,RVIT,CSE,OBC,14445
2022,RVIT,CSE,OBC,14435
2022,RVIT,CSE,OBC,14425
2022,RVIT,CSE,OBC,14415
2022,RVIT,CSE,OBC,14405
2022,RVIT,CSE,OBC,14395
2022,RVIT,CSE,OBC,14385
2022,RVIT,CSE,OBC,14375
2022,RVIT,CSE,OBC,14365
2022,RVIT,CSE,OBC,14355
2021,AIT,CSE,OBC,24583
2021,AIT,CSE,OBC,24573
2021,AIT,CSE,OBC,24563
2021,AIT,CSE,OBC,24553
2021,AIT,CSE,OBC,24543
2021,AIT,CSE,OBC,24533
2021,AIT,CSE,OBC,24523
2021,AIT,CSE,OBC,24513
2021,AIT,CSE,OBC,24503
2021,AIT,CSE,OBC,24493
2021,AIT,CSE,OBC,24483
2021,AIT,CSE,OBC,24473
2021,AIT,CSE,OBC,24463
2021,AIT,CSE,OBC,24453
2021,AIT,CSE,OBC,24443
2021,AIT,CSE,OBC,24433
2021,AIT,CSE,OBC,24423
2021,AIT,CSE,OBC,24413
2021,AIT,CSE,OBC,24403
2021,AIT,CSE,OBC,24393
2021,AIT,CSE,OBC,24383
2021,AIT,CSE,OBC,24373
2021,AIT,CSE,OBC,24363
2021,AIT,CSE,OBC,24353
2021,AIT,CSE,OBC,24343
2021,AIT,CSE,OBC,24333
2021,AIT,CSE,OBC,24323
2021,AIT,CSE,OBC,24313
2021,AIT,CSE,OBC,24303
2021,AIT,CSE,OBC,24293
2021,AIT,CSE,OBC,24283
2021,AIT,CSE,OBC,24273
2021,AIT,CSE,OBC,24263
2021,AIT,CSE,OBC,24253
2021,AIT,CSE,OBC,24243
2022,AIT,CSE,OBC,29222
2022,AIT,CSE,OBC,29212
2022,AIT,CSE,OBC,29202
2022,AIT,CSE,OBC,29192
2022,AIT,CSE,OBC,29182
2022,AIT,CSE,OBC,29172
2022,AIT,CSE,OBC,29162
2022,AIT,CSE,OBC,29152
2022,AIT,CSE,OBC,29142
2022,AIT,CSE,OBC,29132
2022,AIT,CSE,OBC,29122
2022,AIT,CSE,OBC,29112
2022,AIT,CSE,OBC,29102
2022,AIT,CSE,OBC,29092
2022,AIT,CSE,OBC,29082
2022,AIT,CSE,OBC,29072
2022,AIT,CSE,OBC,29062
2022,AIT,CSE,OBC,29052
2022,AIT,CSE,OBC,29042
2022,AIT,CSE,OBC,29032
2022,AIT,CSE,OBC,29022
2022,AIT,CSE,OBC,29012
2022,AIT,CSE,OBC,29002
2022,AIT,CSE,OBC,28992
2022,AIT,CSE,OBC,28982
2022,AIT,CSE,OBC,28972
2022,AIT,CSE,OBC,28962
2022,AIT,CSE,OBC,28952
2022,AIT,CSE,OBC,28942
2022,AIT,CSE,OBC,28932
2022,AIT,CSE,OBC,28922
2022,AIT,CSE,OBC,28912
2022,AIT,CSE,OBC,28902
2022,AIT,CSE,OBC,28892
2022,AIT,CSE,OBC,28882
2021,RNSIT,CSE,OBC,12590
2021,RNSIT,CSE,OBC,12580
2021,RNSIT,CSE,OBC,12570
2021,RNSIT,CSE,OBC,12560
2021,RNSIT,CSE,OBC,12550
2021,RNSIT,CSE,OBC,12540
2021,RNSIT,CSE,OBC,12530
2021,RNSIT,CSE,OBC,12520
2021,RNSIT,CSE,OBC,12510
2021,RNSIT,CSE,OBC,12500
2021,RNSIT,CSE,OBC,12490
2021,RNSIT,CSE,OBC,12480
2021,RNSIT,CSE,OBC,12470
2021,RNSIT,CSE,OBC,12460
2021,RNSIT,CSE,OBC,12450
2021,RNSIT,CSE,OBC,12440
2021,RNSIT,CSE,OBC,12430
2021,RNSIT,CSE,OBC,12420
2021,RNSIT,CSE,OBC,12410
2021,RNSIT,CSE,OBC,12400
2021,RNSIT,CSE,OBC,12390
2021,RNSIT,CSE,OBC,12380
2021,RNSIT,CSE,OBC,12370
2021,RNSIT,CSE,OBC,12360
2021,RNSIT,CSE,OBC,12350
2021,RNSIT,CSE,OBC,12340
2021,RNSIT,CSE,OBC,12330
2021,RNSIT,CSE,OBC,12320
2021,RNSIT,CSE,OBC,12310
2021,RNSIT,CSE,OBC,12300
2021,RNSIT,CSE,OBC,12290
2021,RNSIT,CSE,OBC,12280
2021,RNSIT,CSE,OBC,12270
2021,RNSIT,CSE,OBC,12260
2021,RNSIT,CSE,OBC,12250
2022,RNSIT,CSE,OBC,15250
2022,RNSIT,CSE,OBC,15240
2022,RNSIT,CSE,OBC,15230
2022,RNSIT,CSE,OBC,15220
2022,RNSIT,CSE,OBC,15210
2022,RNSIT,CSE,OBC,15200
2022,RNSIT,CSE,OBC,15190
2022,RNSIT,CSE,OBC,15180
2022,RNSIT,CSE,OBC,15170
2022,RNSIT,CSE,OBC,15160
2022,RNSIT,CSE,OBC,15150
2022,RNSIT,CSE,OBC,15140
2022,RNSIT,CSE,OBC,15130
2022,RNSIT,CSE,OBC,15120
2022,RNSIT,CSE,OBC,15110
2022,RNSIT,CSE,OBC,15100
2022,RNSIT,CSE,OBC,15090
2022,RNSIT,CSE,OBC,15080
2022,RNSIT,CSE,OBC,15070
2022,RNSIT,CSE,OBC,15060
2022,RNSIT,CSE,OBC,15050
2022,RNSIT,CSE,OBC,15040
2022,RNSIT,CSE,OBC,15030
2022,RNSIT,CSE,OBC,15020
2022,RNSIT,CSE,OBC,15010
2022,RNSIT,CSE,OBC,15000
2022,RNSIT,CSE,OBC,14990
2022,RNSIT,CSE,OBC,14980
2022,RNSIT,CSE,OBC,14970
2022,RNSIT,CSE,OBC,14960
2022,RNSIT,CSE,OBC,14950
2022,RNSIT,CSE,OBC,14940
2022,RNSIT,CSE,OBC,14930
2022,RNSIT,CSE,OBC,14920
2022,RNSIT,CSE,OBC,14910
2021,REVA,CSE,OBC,21272
2021,REVA,CSE,OBC,21262
2021,REVA,CSE,OBC,21252
2021,REVA,CSE,OBC,21242
2021,REVA,CSE,OBC,21232
2021,REVA,CSE,OBC,21222
2021,REVA,CSE,OBC,21212
2021,REVA,CSE,OBC,21202
2021,REVA,CSE,OBC,21192
2021,REVA,CSE,OBC,21182
2021,REVA,CSE,OBC,21172
2021,REVA,CSE,OBC,21162
2021,REVA,CSE,OBC,21152
2021,REVA,CSE,OBC,21142
2021,REVA,CSE,OBC,21132
2021,REVA,CSE,OBC,21122
2021,REVA,CSE,OBC,21112
2021,REVA,CSE,OBC,21102
2021,REVA,CSE,OBC,21092
2021,REVA,CSE,OBC,21082
2021,REVA,CSE,OBC,21072
2021,REVA,CSE,OBC,21062
2021,REVA,CSE,OBC,21052
2021,REVA,CSE,OBC,21042
2021,REVA,CSE,OBC,21032
2021,REVA,CSE,OBC,21022
2021,REVA,CSE,OBC,21012
2021,REVA,CSE,OBC,21002
2021,REVA,CSE,OBC,20992
2021,REVA,CSE,OBC,20982
2021,REVA,CSE,OBC,20972
2021,REVA,CSE,OBC,20962
2021,REVA,CSE,OBC,20952
2021,REVA,CSE,OBC,20942
2021,REVA,CSE,OBC,20932
2022,REVA,CSE,OBC,19044
2022,REVA,CSE,OBC,19034
2022,REVA,CSE,OBC,19024
2022,REVA,CSE,OBC,19014
2022,REVA,CSE,OBC,19004
2022,REVA,CSE,OBC,18994
2022,REVA,CSE,OBC,18984
2022,REVA,CSE,OBC,18974
2022,REVA,CSE,OBC,18964
2022,REVA,CSE,OBC,18954
2022,REVA,CSE,OBC,18944
2022,REVA,CSE,OBC,18934
2022,REVA,CSE,OBC,18924
2022,REVA,CSE,OBC,18914
2022,REVA,CSE,OBC,18904
2022,REVA,CSE,OBC,18894
2022,REVA,CSE,OBC,18884
2022,REVA,CSE,OBC,18874
2022,REVA,CSE,OBC,18864
2022,REVA,CSE,OBC,18854
2022,REVA,CSE,OBC,18844
2022,REVA,CSE,OBC,18834
2022,REVA,CSE,OBC,18824
2022,REVA,CSE,OBC,18814
2022,REVA,CSE,OBC,18804
2022,REVA,CSE,OBC,18794
2022,REVA,CSE,OBC,18784
2022,REVA,CSE,OBC,18774
2022,REVA,CSE,OBC,18764
2022,REVA,CSE,OBC,18754
2022,REVA,CSE,OBC,18744
2022,REVA,CSE,OBC,18734
2022,REVA,CSE,OBC,18724
2022,REVA,CSE,OBC,18714
2022,REVA,CSE,OBC,18704
2021,OXFORD,CSE,OBC,40040
2021,OXFORD,CSE,OBC,40030
2021,OXFORD,CSE,OBC,40020
2021,OXFORD,CSE,OBC,40010
2021,OXFORD,CSE,OBC,40000
2021,OXFORD,CSE,OBC,39990
2021,OXFORD,CSE,OBC,39980
2021,OXFORD,CSE,OBC,39970
2021,OXFORD,CSE,OBC,39960
2021,OXFORD,CSE,OBC,39950
2021,OXFORD,CSE,OBC,39940
2021,OXFORD,CSE,OBC,39930
2021,OXFORD,CSE,OBC,39920
2021,OXFORD,CSE,OBC,39910
2021,OXFORD,CSE,OBC,39900
2021,OXFORD,CSE,OBC,39890
2021,OXFORD,CSE,OBC,39880
2021,OXFORD,CSE,OBC,39870
2021,OXFORD,CSE,OBC,39860
2021,OXFORD,CSE,OBC,39850
2021,OXFORD,CSE,OBC,39840
2021,OXFORD,CSE,OBC,39830
2021,OXFORD,CSE,OBC,39820
2021,OXFORD,CSE,OBC,39810
2021,OXFORD,CSE,OBC,39800
2021,OXFORD,CSE,OBC,39790
2021,OXFORD,CSE,OBC,39780
2021,OXFORD,CSE,OBC,39770
2021,OXFORD,CSE,OBC,39760
2021,OXFORD,CSE,OBC,39750
2021,OXFORD,CSE,OBC,39740
2021,OXFORD,CSE,OBC,39730
2021,OXFORD,CSE,OBC,39720
2021,OXFORD,CSE,OBC,39710
2021,OXFORD,CSE,OBC,39700
2022,OXFORD,CSE,OBC,50849
2022,OXFORD,CSE,OBC,50839
2022,OXFORD,CSE,OBC,50829
2022,OXFORD,CSE,OBC,50819
2022,OXFORD,CSE,OBC,50809
2022,OXFORD,CSE,OBC,50799
2022,OXFORD,CSE,OBC,50789
2022,OXFORD,CSE,OBC,50779
2022,OXFORD,CSE,OBC,50769
2022,OXFORD,CSE,OBC,50759
2022,OXFORD,CSE,OBC,50749
2022,OXFORD,CSE,OBC,50739
2022,OXFORD,CSE,OBC,50729
2022,OXFORD,CSE,OBC,50719
2022,OXFORD,CSE,OBC,50709
2022,OXFORD,CSE,OBC,50699
2022,OXFORD,CSE,OBC,50689
2022,OXFORD,CSE,OBC,50679
2022,OXFORD,CSE,OBC,50669
2022,OXFORD,CSE,OBC,50659
2022,OXFORD,CSE,OBC,50649
2022,OXFORD,CSE,OBC,50639
2022,OXFORD,CSE,OBC,50629
2022,OXFORD,CSE,OBC,50619
2022,OXFORD,CSE,OBC,50609
2022,OXFORD,CSE,OBC,50599
2022,OXFORD,CSE,OBC,50589
2022,OXFORD,CSE,OBC,50579
2022,OXFORD,CSE,OBC,50569
2022,OXFORD,CSE,OBC,50559
2022,OXFORD,CSE,OBC,50549
2022,OXFORD,CSE,OBC,50539
2022,OXFORD,CSE,OBC,50529
2022,OXFORD,CSE,OBC,50519
2022,OXFORD,CSE,OBC,50509
2021,DSU HOSUR,CSE,OBC,34109
2021,DSU HOSUR,CSE,OBC,34099
2021,DSU HOSUR,CSE,OBC,34089
2021,DSU HOSUR,CSE,OBC,34079
2021,DSU HOSUR,CSE,OBC,34069
2021,DSU HOSUR,CSE,OBC,34059
2021,DSU HOSUR,CSE,OBC,34049
2021,DSU HOSUR,CSE,OBC,34039
2021,DSU HOSUR,CSE,OBC,34029
2021,DSU HOSUR,CSE,OBC,34019
2021,DSU HOSUR,CSE,OBC,34009
2021,DSU HOSUR,CSE,OBC,33999
2021,DSU HOSUR,CSE,OBC,33989
2021,DSU HOSUR,CSE,OBC,33979
2021,DSU HOSUR,CSE,OBC,33969
2021,DSU HOSUR,CSE,OBC,33959
2021,DSU HOSUR,CSE,OBC,33949
2021,DSU HOSUR,CSE,OBC,33939
2021,DSU HOSUR,CSE,OBC,33929
2021,DSU HOSUR,CSE,OBC,33919
2021,DSU HOSUR,CSE,OBC,33909
2021,DSU HOSUR,CSE,OBC,33899
2021,DSU HOSUR,CSE,OBC,33889
2021,DSU HOSUR,CSE,OBC,33879
2021,DSU HOSUR,CSE,OBC,33869
2021,DSU HOSUR,CSE,OBC,33859
2021,DSU HOSUR,CSE,OBC,33849
2021,DSU HOSUR,CSE,OBC,33839
2021,DSU HOSUR,CSE,OBC,33829
2021,DSU HOSUR,CSE,OBC,33819
2021,DSU HOSUR,CSE,OBC,33809
2021,DSU HOSUR,CSE,OBC,33799
2021,DSU HOSUR,CSE,OBC,33789
2021,DSU HOSUR,CSE,OBC,33779
2021,DSU HOSUR,CSE,OBC,33769
2022,DSU HOSUR,CSE,OBC,37091
2022,DSU HOSUR,CSE,OBC,37081
2022,DSU HOSUR,CSE,OBC,37071
2022,DSU HOSUR,CSE,OBC,37061
2022,DSU HOSUR,CSE,OBC,37051
2022,DSU HOSUR,CSE,OBC,37041
2022,DSU HOSUR,CSE,OBC,37031
2022,DSU HOSUR,CSE,OBC,37021
2022,DSU HOSUR,CSE,OBC,37011
2022,DSU HOSUR,CSE,OBC,37001
2022,DSU HOSUR,CSE,OBC,36991
2022,DSU HOSUR,CSE,OBC,36981
2022,DSU HOSUR,CSE,OBC,36971
2022,DSU HOSUR,CSE,OBC,36961
2022,DSU HOSUR,CSE,OBC,36951
2022,DSU HOSUR,CSE,OBC,36941
2022,DSU HOSUR,CSE,OBC,36931
2022,DSU HOSUR,CSE,OBC,36921
2022,DSU HOSUR,CSE,OBC,36911
2022,DSU HOSUR,CSE,OBC,36901
2022,DSU HOSUR,CSE,OBC,36891
2022,DSU HOSUR,CSE,OBC,36881
2022,DSU HOSUR,CSE,OBC,36871
2022,DSU HOSUR,CSE,OBC,36861
2022,DSU HOSUR,CSE,OBC,36851
2022,DSU HOSUR,CSE,OBC,36841
2022,DSU HOSUR,CSE,OBC,36831
2022,DSU HOSUR,CSE,OBC,36821
2022,DSU HOSUR,CSE,OBC,36811
2022,DSU HOSUR,CSE,OBC,36801
2022,DSU HOSUR,CSE,OBC,36791
2022,DSU HOSUR,CSE,OBC,36781
2022,DSU HOSUR,CSE,OBC,36771
2022,DSU HOSUR,CSE,OBC,36761
2022,DSU HOSUR,CSE,OBC,36751
2021,MCE,CSE,OBC,28787
2021,MCE,CSE,OBC,28777
2021,MCE,CSE,OBC,28767
2021,MCE,CSE,OBC,28757
2021,MCE,CSE,OBC,28747
2021,MCE,CSE,OBC,28737
2021,MCE,CSE,OBC,28727
2021,MCE,CSE,OBC,28717
2021,MCE,CSE,OBC,28707
2021,MCE,CSE,OBC,28697
2021,MCE,CSE,OBC,28687
2021,MCE,CSE,OBC,28677
2021,MCE,CSE,OBC,28667
2021,MCE,CSE,OBC,28657
2021,MCE,CSE,OBC,28647
2021,MCE,CSE,OBC,28637
2021,MCE,CSE,OBC,28627
2021,MCE,CSE,OBC,28617
2021,MCE,CSE,OBC,28607
2021,MCE,CSE,OBC,28597
2021,MCE,CSE,OBC,28587
2021,MCE,CSE,OBC,28577
2021,MCE,CSE,OBC,28567
2021,MCE,CSE,OBC,28557
2021,MCE,CSE,OBC,28547
2021,MCE,CSE,OBC,28537
2021,MCE,CSE,OBC,28527
2021,MCE,CSE,OBC,28517
2021,MCE,CSE,OBC,28507
2021,MCE,CSE,OBC,28497
2021,MCE,CSE,OBC,28487
2021,MCE,CSE,OBC,28477
2021,MCE,CSE,OBC,28467
2021,MCE,CSE,OBC,28457
2021,MCE,CSE,OBC,28447
2022,MCE,CSE,OBC,21792
2022,MCE,CSE,OBC,21782
2022,MCE,CSE,OBC,21772
2022,MCE,CSE,OBC,21762
2022,MCE,CSE,OBC,21752
2022,MCE,CSE,OBC,21742
2022,MCE,CSE,OBC,21732
2022,MCE,CSE,OBC,21722
2022,MCE,CSE,OBC,21712
2022,MCE,CSE,OBC,21702
2022,MCE,CSE,OBC,21692
2022,MCE,CSE,OBC,21682
2022,MCE,CSE,OBC,21672
2022,MCE,CSE,OBC,21662
2022,MCE,CSE,OBC,21652
2022,MCE,CSE,OBC,21642
2022,MCE,CSE,OBC,21632
2022,MCE,CSE,OBC,21622
2022,MCE,CSE,OBC,21612
2022,MCE,CSE,OBC,21602
2022,MCE,CSE,OBC,21592
2022,MCE,CSE,OBC,21582
2022,MCE,CSE,OBC,21572
2022,MCE,CSE,OBC,21562
2022,MCE,CSE,OBC,21552
2022,MCE,CSE,OBC,21542
2022,MCE,CSE,OBC,21532
2022,MCE,CSE,OBC,21522
2022,MCE,CSE,OBC,21512
2022,MCE,CSE,OBC,21502
2022,MCE,CSE,OBC,21492
2022,MCE,CSE,OBC,21482
2022,MCE,CSE,OBC,21472
2022,MCE,CSE,OBC,21462
2022,MCE,CSE,OBC,21452
2021,NMIT,CSE,OBC,11762
2021,NMIT,CSE,OBC,11752
2021,NMIT,CSE,OBC,11742
2021,NMIT,CSE,OBC,11732
2021,NMIT,CSE,OBC,11722
2021,NMIT,CSE,OBC,11712
2021,NMIT,CSE,OBC,11702
2021,NMIT,CSE,OBC,11692
2021,NMIT,CSE,OBC,11682
2021,NMIT,CSE,OBC,11672
2021,NMIT,CSE,OBC,11662
2021,NMIT,CSE,OBC,11652
2021,NMIT,CSE,OBC,11642
2021,NMIT,CSE,OBC,11632
2021,NMIT,CSE,OBC,11622
2021,NMIT,CSE,OBC,11612
2021,NMIT,CSE,OBC,11602
2021,NMIT,CSE,OBC,11592
2021,NMIT,CSE,OBC,11582
2021,NMIT,CSE,OBC,11572
2021,NMIT,CSE,OBC,11562
2021,NMIT,CSE,OBC,11552
2021,NMIT,CSE,OBC,11542
2021,NMIT,CSE,OBC,11532
2021,NMIT,CSE,OBC,11522
2021,NMIT,CSE,OBC,11512
2021,NMIT,CSE,OBC,11502
2021,NMIT,CSE,OBC,11492
2021,NMIT,CSE,OBC,11482
2021,NMIT,CSE,OBC,11472
2021,NMIT,CSE,OBC,11462
2021,NMIT,CSE,OBC,11452
2021,NMIT,CSE,OBC,11442
2021,NMIT,CSE,OBC,11432
2021,NMIT,CSE,OBC,11422
2022,NMIT,CSE,OBC,15015
2022,NMIT,CSE,OBC,15005
2022,NMIT,CSE,OBC,14995
2022,NMIT,CSE,OBC,14985
2022,NMIT,CSE,OBC,14975
2022,NMIT,CSE,OBC,14965
2022,NMIT,CSE,OBC,14955
2022,NMIT,CSE,OBC,14945
2022,NMIT,CSE,OBC,14935
2022,NMIT,CSE,OBC,14925
2022,NMIT,CSE,OBC,14915
2022,NMIT,CSE,OBC,14905
